CanonicalSMILES	MW	LogP	TPSA	HBA	HBD	RotB
[C][O][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][Branch2][Ring1][Branch1][O][C][C][=C][S][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring1][N][=C][Ring2][Ring1][Ring2]	446.9120000000001	4.695500000000004	88.96000000000001	6	1	8
[C][C][Branch2][Ring2][Ring1][C][=C][C][=C][C][Branch2][Ring1][#Branch1][O][C][C][=C][O][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][Ring1][N][=C][Ring2][Ring1][Ring2][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1]	506.9420000000002	6.220600000000006	102.1	6	1	9
[C][C][=C][C][=C][C][Branch2][Branch1][Branch1][O][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][=C][C][=C][C][Branch2][Ring1][#Branch1][O][C][C][=C][O][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][Ring1][N][=C][Ring2][Ring1][Ring2][=C][Ring2][Ring2][Ring2]	520.9690000000003	6.529020000000005	102.1	6	1	9
[C][O][C][=C][C][=C][Branch2][Branch1][Branch1][O][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][=C][C][=C][C][Branch2][Ring1][#Branch1][O][C][C][=C][O][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][Ring1][N][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring2][Ring2]	536.9680000000003	6.229200000000006	111.33	7	1	10
[C][C][=C][C][=C][Branch1][C][F][C][Branch2][Branch1][Branch1][O][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][=C][C][=C][C][Branch2][Ring1][#Branch1][O][C][C][=C][O][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][Ring1][N][=C][Ring2][Ring1][Ring2][=C][Ring2][Ring2][Branch1]	538.9590000000002	6.668120000000006	102.1	6	1	9
[C][O][C][=C][C][Branch2][Branch1][Branch1][O][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][=C][C][=C][C][Branch2][Ring1][#Branch1][O][C][C][=C][O][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][Ring1][N][=C][Ring2][Ring1][Ring2][=C][C][=C][Ring2][Ring2][Ring2][F]	554.9580000000003	6.368300000000005	111.33	7	1	10
[C][O][C][=C][C][=C][C][Branch2][Branch1][Branch1][O][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][=C][C][=C][C][Branch2][Ring1][#Branch1][O][C][C][=C][O][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][Ring1][N][=C][Ring2][Ring1][Ring2][=C][Ring2][Ring2][Ring2]	536.9680000000003	6.229200000000006	111.33	7	1	10
[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][Branch2][N][C][=C][C][Branch1][C][Cl][=N][C][Branch2][Ring1][Branch2][S][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][=N][Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][=N]	463.9900000000002	7.0682000000000045	75.11	5	2	7
[C][O][C][O][C][=C][C][Branch1][C][O][=C][C][=Branch2][Ring1][=C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Ring1][N][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][O][C][=C][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=Branch1][C][=O][C][Ring1][O][Ring2][Ring1][#C][C]	546.4880000000002	3.3306000000000013	164.83999999999995	10	3	4
[C][O][C][O][C][=C][C][Branch1][C][O][=C][C][=Branch2][Ring1][=C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Ring1][N][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][O][C][=C][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=Branch1][C][=O][C][Ring1][O][Ring2][Ring1][#C][C]	562.5560000000002	3.799100000000002	151.7	10	3	4
