CanonicalSMILES	MW	LogP	TPSA	HBA	HBD	RotB
COCCCNS(=O)(=O)C1=CC=C(NC2=NC=CC(C3=CN=C4C=CC=CN34)=N2)C=C1	438.51300000000015	2.849700000000001	110.51	8	2	9
CC(OC1=CC(C2=CC(C3=CC=C(CN(C)C)C=C3)=CN=C2N)=CC=C1C(N)=O)C4=CC=CC=C4C(F)(F)F	534.5820000000002	6.317100000000004	94.47	5	2	8
NC(=O)CN1N=C(C(N)=O)C2=C1C3=NC(NC4=CC=CC=C4)=NC=C3CC2	363.38100000000014	0.7664999999999993	141.81	7	3	5
NCCCN1N=C(C(N)=O)C2=C1C3=NC(NC4=CC=CC=C4)=NC=C3CC2	363.4250000000001	1.6299999999999992	124.74	7	3	6
O=C1NC(=O)C2=CC=C(Br)C=C2C1=CNCC=3C=C[NH1]C(=O)C=3	374.1940000000001	1.5380999999999998	91.06	4	3	3
COC1=CN=C(CNC=C2C(=O)NC(=O)C3=CC=C(I)C=C32)C=C1O	451.2200000000001	1.8010999999999997	100.55	6	3	4
CC1=NC=C(C2=CC=NC(NC3=CC=C(N(C)C)C=C3)=N2)N1C(C)C	336.44300000000004	4.0390200000000025	58.870000000000005	6	1	5
COC1=CC=CC=C1C(=O)C2=C(N)N=C3C=CC(C(=O)C4=C(F)C=CC=C4F)=CN23	407.376	3.665300000000001	86.69	6	1	5
OC1=CC=C(C2=NC(NC3=CC=CC(Cl)=C3)=NC=4[NH1]C=NC2=4)C=C1	337.7700000000001	4.122500000000001	86.72000000000001	5	3	3
COC1=CC=C(C2=NC3=C(NCC4CCNCC4)C(Br)=CN=C3[NH1]2)C=C1	416.323	3.807500000000002	74.86	5	3	5
COC1=CC=CC=C1C2=NC3=C(NCC(O)CNC(=O)C4CCC4)C(Br)=CN=C3[NH1]2	474.3590000000002	3.0851000000000006	112.16	6	4	8
CCN1CCN(CCCC(=O)NC2=N[NH1]C3=NC(C4=CC=C(O)C=C4)=C(Br)C=C23)CC1	487.4020000000002	3.449200000000001	97.38	6	3	7
COC1=CC=C(NC2=NC(N)=C(N=O)C(OCC3CCCCC3)=N2)C=C1	357.4140000000002	4.168000000000003	111.72	8	2	7
CNC1=NC=C2C(C3=CC=C(N4CCNCC4)C=C3)=NN(CC5CCC(N)CC5)C2=N1	420.5650000000002	2.4620999999999995	96.92	8	3	5
CC1=NC=C(C2=CC=NC(NC3=CC=C(S(=O)(=O)CC4=CC=CC=C4)C=C3)=N2)N1C(C)C	447.5640000000002	4.946920000000004	89.77000000000001	7	1	7
CC1=CC(N2C(=O)CNC2=O)=C3OC(C4=CC=C(O)C(O)=C4)=C(O)C(=O)C3=C1	382.32800000000015	1.94142	140.31	7	4	2
CC1=CC(N2CCCC2=O)=C3OC(C4=CC=C(O)C(O)=C4)=C(O)C(=O)C3=C1	367.3570000000001	3.0120200000000024	111.21	6	3	2
CC1=CC(N)=C2OC(C3=CC=C(O)C(O)=C3)=C(O)C(=O)C2=C1	299.2820000000001	2.4674200000000006	116.92000000000002	6	4	1
CN(C)CCNS(=O)(=O)C1=CC=C(C2=CC=C(C=C3SC(=N)NC3=O)O2)C=C1	420.5160000000001	1.9251700000000005	115.5	7	3	7
CCCC1=CC(NC(=O)C2=CC=C(Br)C=C2)=N[NH1]1	308.179	3.3770000000000016	57.78	2	2	4
CC1=CC(NC(=O)C2=CC=CC=C2)=N[NH1]1	201.22900000000004	1.97042	57.78	2	2	2
CCCC(=O)NC=1C=C(C2CC2)[NH1]N=1	193.25	2.0257	57.78	2	2	4
O=C(NC=1C=C(C2CC2)[NH1]N=1)C3=CC=C(Cl)C=C3	261.712	3.192800000000001	57.78	2	2	3
CC(C)(C)C1=CN=C(CSC2=CN=C(N)S2)O1	269.395	3.303100000000001	64.94	6	1	3
CN1CC=CCCOC2=CC(=CC=N2)C3=CC=NC(=N3)NC4=CC=CC(=C4)C1	373.4600000000001	4.052700000000002	63.17	6	1	0
NC1=CC=CC(C=2C=C(NC3=CC=C(S(N)(=O)=O)C=C3)[NH1]N=2)=C1	329.385	2.0499	126.88999999999996	5	4	4
CN1CCN(C2=CC=C(NC3=NC=C4C(=N3)C5=C(C(C(N)=O)=NN5C)CC4)C=C2)CC1	418.5050000000002	1.5699999999999994	105.2	8	2	4
CN1N=C(C(=O)NC2CC2)C3=C1C4=NC(NC5=CC=CC=C5)=NC=C4CC3	360.4210000000001	2.6115000000000004	84.73	6	2	4
CN(C)CC(O)COC1=CC=C(NC2=NC=C(Br)C(NC3=CC=CC=C3)=N2)C=C1	458.36000000000007	4.027600000000002	82.54	7	3	9
CN(C)CC(O)COC1=CC=C(NC2=NC=CC(N(CC#N)C3=CC(Cl)=CC=C3Cl)=N2)C=C1	487.39100000000025	4.489980000000004	97.54	8	2	10
CS(=O)(=O)C1=CC=C(NC=C2C(=O)NC3=CC=C4N=CSC4=C32)C=C1	371.4430000000001	3.1049000000000007	88.16	6	2	3
O=C(NC1=N[NH1]C2=NC(C3=CC=C(O)C=C3)=CC=C12)C4CC4	294.31400000000014	2.6790000000000003	90.9	4	3	3
CC1=CC(C2=CC=C[NH1]2)=C3C4=C(C=CC(F)=C14)NC3=O	266.275	3.8481200000000015	44.89	1	2	1
O=C1NC2=CC=C(F)C3=CC=C(C4=CC=C[NH1]4)C1=C23	252.248	3.5397000000000016	44.89	1	2	1
O=C1NC2=CC=C3N=CSC3=C2C1=CNC4=CC=C(S(=O)(=O)NC5=CC=CC=N5)C=C4	449.5170000000001	3.8972000000000016	113.08	7	3	5
CSC1=CC=C(NC2=NC(N)=C(N=O)C(OCC3CCCCC3)=N2)C=C1	373.48200000000014	4.881300000000003	102.49	8	2	7
CN1CC=CCOCC2=CN=CC(=C2)C3=CC=NC(=N3)NC4=CC=CC(=C4)C1	373.4600000000001	3.8004000000000016	63.17	6	1	0
CN(C)CC=CC(=O)NC1=CC=CC(C(=O)N2CCCC(NC3=NC=C(SCC4=NC=C(C(C)(C)C)O4)S3)C2)=C1	582.7960000000003	5.493900000000005	103.6	9	2	10
CN(C)CC=CC(=O)NC1=CC=C(S(=O)(=O)N2CCCC(NC3=NC=C(SCC4=NC=C(C(C)(C)C)O4)S3)C2)C=C1	618.8510000000002	5.042400000000004	120.67	10	2	11
O=C(NC1=N[NH1]C2=NC(C3=CC=C(O)C(Cl)=C3)=CC=C12)C4CC4	328.7590000000001	3.3324000000000007	90.9	4	3	3
NC(=O)C1=CC(F)=C(C(=O)C2=C(N)N=C3C=CC(C(=O)C4=C(Cl)C=CC=C4Cl)=CN23)C(F)=C1	489.26500000000016	4.062400000000001	120.55	6	2	5
NS(=O)(=O)C1=CC=C(N=NC2=C(O)[NH1]C3=CC=CC(I)=C23)C=C1	442.23800000000006	3.540900000000001	120.9	5	3	3
CCN(CC)CCNC1=CC(C2=CC=C[NH1]2)=C3C4=C(C=CC(F)=C14)NC3=O	366.4400000000001	4.293400000000002	60.16	3	3	7
O=C1NC2=CC=C(Br)C=C2C1=CC=3[NH1]C=C4C=3CCNC4=O	358.19500000000016	2.5558000000000005	73.99000000000001	2	3	1
CSC1=CN2C(C=3C=N[NH1]C=3)=CN=C2C(NC4=CC(C)=NS4)=N1	343.4410000000001	3.34982	83.79	8	2	4
O=C(NCC1CC1)C2=N[NH1]C=C2NC(=O)C3=C(F)C=CC=C3F	320.29900000000004	2.08	86.88	3	3	5
O=C(NC1=N[NH1]C2=CC(C3=CC=C[NH1]3)=CC=C12)C4CC4	266.30400000000003	2.906500000000001	73.57	2	3	3
O=C(NC1=N[NH1]C2=NC(C3=CC=CS3)=C(Br)C=C12)C4CC4	363.2400000000002	3.7974000000000014	70.67	4	2	3
COC1=CC=CC(OC)=C1CNC(=O)C2=CC=C3C(=C2)C(=NNC4=CC=C(S(N)(=O)=O)C=C4)C(=O)N3	509.5440000000002	2.0495	161.20999999999998	8	4	8
O=C1NC2=CC=C3N=CSC3=C2C1=CNC4=CC=C(S(=O)(=O)NC5=CC=CC=C5)C=C4	448.5290000000001	4.502200000000002	100.19	6	3	5
N#CCCC1=CC(C2=CC=C[NH1]2)=C3C4=C(C=CC(F)=C14)NC3=O	305.312	3.9958800000000014	68.68	2	2	3
NS(=O)(=O)C1=CC=C(NN=C2C(=O)NC3=CC=C(C(=O)NCC4=CC=CN=C4)C=C32)C=C1	450.4800000000002	1.4272999999999998	155.64	7	4	6
NCCCC1=CC(C2=CC=C[NH1]2)=C3C4=C(C=CC(F)=C14)NC3=O	309.34400000000005	3.431000000000001	70.91	2	3	4
N=C(N)NS(=O)(=O)C1=CC=C(NC=C2C(=O)NC3=CC=CC=C32)C=C1	357.3950000000001	1.2634699999999994	137.17	5	5	4
NS(=O)(=O)C1=CC=C(NN=C2C(=O)NC3=CC=CC(C=CC4=CC=C(O)C=C4)=C32)C=C1	434.47700000000015	2.9783000000000017	133.88	6	4	5
O=C(NC1=C[NH1]N=C1C2=NC3=CC(CN4CCOCC4)=CC=C3[NH1]2)NC5CCCCC5	423.5210000000002	3.2394000000000016	110.96	5	4	5
COC1=CC=C(C=2OC=NC=2C(=O)NCC3=CC=NC=C3)C=C1	309.325	2.675200000000001	77.25	5	1	5
COC1=CC=C(C=2OC=NC=2C(=O)NCCC3=CC=NC=C3)C=C1Cl	357.797	3.371100000000002	77.25	5	1	6
NS(=O)(=O)C1=CC=C(NN=C2C(=O)NC3=CC=CC(CCC4=CC=NC=C4)=C32)C=C1	421.4820000000002	2.2825	126.54	6	3	6
CCC(CO)SC1=NC(NC2=CC=C(S(C)(=N)=O)C=C2)=NC=C1Br	431.381	3.8811700000000022	98.96	7	3	7
O=C(NC1=C[NH1]N=C1C(=O)NC2=CC=C(F)C=C2)C3=CC=CC=C3	324.31500000000005	3.053400000000001	86.88	3	3	4
ClC1=CC=CC(NC2=NC=CC(N3C=NC4=CC=CC=C43)=N2)=C1	321.771	4.212500000000002	55.63	5	1	3
CC(C)NS(=O)(=O)C1=CC=C2C(=C1)C(=CC=3[NH1]C=C4C=3CCOC4=O)C(=O)N2	401.4440000000002	1.907	117.36	5	3	4
CC=1N=C2C=CC=CN2C=1C3=CC=NC(NC4=CC=CC=C4)=N3	301.353	3.843320000000002	55.11	5	1	3
CN(C)S(=O)(=O)C1=CC=C(NC=C2C(=O)NC3=CC=C4N=CSC4=C32)C=C1	400.4850000000001	2.9517000000000007	91.4	6	2	4
COC(=O)C1=CC=C2C(=C1)C(=CNC3=CC=C(S(N)(=O)=O)C=C3)C(=O)N2	373.3900000000001	1.5256999999999996	127.58999999999996	6	3	4
CC(C)CC(=O)C1=CC=C2C(=C1)C(=CNC3=CC=C(S(N)(=O)=O)C=C3)C(=O)N2	399.4720000000001	2.9678999999999998	118.36	5	3	6
CC1=CC(N2C(=O)CCCC2=O)=C3OC(C4=CC=C(O)C(O)=C4)=C(O)C(=O)C3=C1	395.3670000000001	2.928720000000002	128.28	7	3	2
CC1=CC(N2CCN(C)CC2)=C3OC(C4=CC=C(O)C(O)=C4)=C(O)C(=O)C3=C1	382.4160000000001	2.637020000000001	97.38	7	3	2
NS(=O)(=O)C1=CC=C(NN=C2C(=O)NC3=CC=C(C(=O)NCC4=CC=NC=C4)C=C32)C=C1	450.4800000000002	1.4273000000000002	155.64	7	4	6
CC(C)N1C=NC2=C(NCC3=CC=CN=C3)N=C(NCC(O)C(F)(F)F)N=C21	395.38900000000007	2.749400000000001	100.78	8	3	7
NCC[S+1]([O-1])C1=CC(C2=CC=C[NH1]2)=C3C4=C(C=CC(F)=C14)NC3=O	343.38300000000004	2.6060000000000008	93.97	3	3	4
NCCS(=O)(=O)C1=CC(C2=CC=C[NH1]2)=C3C4=C(C=CC(F)=C14)NC3=O	359.38200000000006	2.2721	105.05	4	3	4
NS(=O)(=O)C1=CC=C(NC=C2C(=O)NC3=CC=C4N=CSC4=C32)C=C1	372.4310000000001	2.3488	114.18	6	3	3
O=C1NC(=O)C2=CC=C(I)C=C2C1=CNCC3=CC(O)=C(C=4C=COC=4)C=N3	487.2530000000002	3.0525	104.46	6	3	4
CCCOC1=CN=C(CNC=C2C(=O)NC(=O)C3=CC=C(I)C=C32)C=C1O	479.27400000000006	2.5813	100.55	6	3	6
NC1=NC=C(C2=CC=CC=C2)C=C1C3=NC4=CC=CC=C4[NH1]3	286.338	3.874100000000002	67.59	3	2	2
O=C1NC2=CC3=C(O)C=CC=C3C4=C5C(=CC1=C24)OCO5	279.25100000000003	2.993000000000001	67.79	4	2	0
COC1=CC(F)=C(C(=O)C2=C(N)N=C3C=CC(C(=O)C4=C(F)C=CC=C4F)=CN23)C(F)=C1	443.3560000000001	3.943500000000002	86.69	6	1	5
O=C1NC2=CC=C3N=CSC3=C2C1=CNC4=CC=C(S(=O)(=O)NCCO)C=C4	416.48400000000015	1.972	120.42	7	4	6
O=C1NC2=CC=C(F)C3=C(S(=O)(=O)CCO)C=C(C4=CC=C[NH1]4)C1=C23	360.366	2.3057	99.26	4	3	4
O=C(NC1=C[NH1]N=C1C2=NC3=CC(CN4CCOCC4)=CC=C3[NH1]2)C5=CC=CC=C5	402.4580000000001	3.0375000000000005	98.93	5	3	5
COC1=CC=C(CNC=C2C(=O)NC(=O)C3=CC=C(F)C=C32)C=C1O	342.3260000000001	1.9406000000000003	87.66000000000001	5	3	4
O=C1NC2=CC=CC(CCO)=C2C1=CC=3[NH1]C=C4C=3CCNC4=O	323.3520000000001	1.3281	94.22	3	4	3
O=C1NC2=CC=C(Br)C=C2C1=CC=3[NH1]C=C4C=3CCOC4=O	359.1790000000002	2.982800000000001	71.19	3	2	1
NC=1N=C2C=CC(C(=O)C3=C(F)C=CC=C3F)=CN2C=1C(=O)C4=C(Cl)C=CC=C4Cl	446.2400000000001	4.9635000000000025	77.46000000000001	5	1	4
CCNC(=O)N1CCC(NC2=NC=C(Cl)C(N3C=CC4=CC=CC=C43)=N2)CC1	398.89800000000014	3.679700000000002	75.08000000000001	5	2	4
COC1=CC=C(C(=O)NC=2C=C(C3CC3)[NH1]N=2)C=C1	257.293	2.548	67.00999999999999	3	2	4
O=C(NC=1C=C(C2CC2)[NH1]N=1)C3=CC=CC(Cl)=C3	261.712	3.192800000000001	57.78	2	2	3
O=C(NC=1C=C(C2CC2)[NH1]N=1)C3=CC=CC=C3Br	306.163	3.3019000000000016	57.78	2	2	3
O=C(NC=1C=C(C2CCCCC2)[NH1]N=1)C3=CC=C(Br)C=C3	348.244	4.472200000000003	57.78	2	2	3
O=C(CC1=CC=C(C2=CC=CC=C2)C(F)=C1)NC=3C=C(C4CC4)[NH1]N=3	335.3820000000001	4.274400000000003	57.78	2	2	5
O=C(NC=1C=C(C2CC2)[NH1]N=1)C3=CC=CC(Br)=C3	306.163	3.3019000000000016	57.78	2	2	3
O=C(NC=1C=C(C2CC2)[NH1]N=1)C3=CC=C(Cl)C(Cl)=C3	296.15700000000004	3.8462000000000014	57.78	2	2	3
CC(=O)N1CCC(N2C=C(NC3=NC=C(Cl)C(C4=CN=C5C=CC=CN45)=N3)C(C)=N2)CC1	450.93400000000025	3.8766200000000017	93.24	8	1	4
COC1=NN(C2CCN(C(C)=O)CC2)C=C1NC3=NC=C(Cl)C(C=4C=NN5C=CC=CC=45)=N3	466.9330000000001	3.5768000000000013	102.47	9	1	5
O=C(NC1=N[NH1]C2=CC(C3=CC=C(O)C=C3)=CC=C12)C4CC4	293.3260000000001	3.2840000000000016	78.01	3	3	3
CC(C)(C)C1=CN=C(CSC2=CN=C(NCC3CCCCC3)S2)O1	365.5680000000002	5.713100000000005	50.95	6	1	6
NC=1N=C2C=CC(C(=O)C3=C(F)C=CC=C3F)=CN2C=1C(=S)C4=CC=CC=C4	393.41800000000006	4.192000000000002	60.39	5	1	4
COC1=CC=C(C=2[NH1]N=C3C=2C(=O)C4=C(NC(=O)CN5CCN(C(=N)N)CC5)C=CC=C43)C=C1	459.5100000000002	1.7462699999999998	140.42999999999998	6	4	5
O=C1NC2=CC3=CC=C(O)C=C3C4=C5C(=CC1=C24)OCO5	279.25100000000003	2.9930000000000003	67.79	4	2	0
COC1=CC=CC2=C1C=C3C4=C(C=C5C(=C42)OCO5)C(=O)N3	293.278	3.296000000000001	56.790000000000006	4	1	1
NS(=O)(=O)C1=CC=C(NC=C2C(=O)NC3=CC(CO)=CC=C32)C=C1	345.38000000000005	1.2313999999999998	121.52	5	4	4
COC1=CC(F)=CC=C1C2=NC(NC3=CC=CC(CS(=N)(=O)C4CC4)=C3)=NC=C2F	430.4800000000001	4.8831700000000025	87.96	6	2	7
CS(=N)(=O)CC1=CC=CC(NC2=NC=C(F)C(C3=CC=C(F)C=C3OCC4=CC=C(F)C=C4)=N2)=C1	498.5300000000002	6.060070000000004	87.96000000000001	6	2	8
CN(C)CC(O)COC1=CC=C(NC2=NC=CC(NC3=CC=CC=C3C#N)=N2)C=C1	404.4740000000001	3.136780000000001	106.33	8	3	9
CN(C)CC(O)COC1=CC=C(NC2=NC=C(Br)C(N(CCCC(F)(F)F)C3=CC=CC=C3)=N2)C=C1	568.4380000000002	5.764600000000005	73.75	7	2	12
CNCCN(C)C(=O)C1=CC(SC2=CN=C(NC3=CC=CC(Br)=N3)S2)=CC=C1C	492.4680000000001	4.795220000000004	70.15	7	2	8
NS(=O)(=O)C1=CC=C(NN=C2C(=O)NC3=CC=C4[NH1]N=NC4=C32)C=C1	357.3550000000001	0.3735999999999998	155.21999999999997	7	4	3
COC1=NN(C2CCN(C(C)=O)CC2)C=C1NC3=NC=C(Cl)C(C4=CN=C5C=CC=CN45)=N3	466.9330000000001	3.5768000000000013	102.47	9	1	5
CNC(=O)C1=NN(C)C2=C1C(C)(C)CC3=CN=C(NC4=CC=CC(CN5CCOCC5)=C4)N=C32	461.5700000000003	2.6462000000000003	97.2	8	2	5
CC(C)(C)C1=CN=C(CSC2=CN=C(NC3CCNCC3)S2)O1	352.5290000000001	3.884800000000002	62.98	7	2	5
CC1=NC=C(C2=CC=NC(NC3=CC=C(S(=O)(=O)NCCN(C)C)C=C3)=N2)N1C	415.5230000000002	1.7690199999999996	105.04	8	2	8
O=C(NC1=N[NH1]C2=CC(C3=CC=CO3)=CC=C12)C4CC4	267.288	3.171400000000001	70.92	3	2	3
NC=1N=C(NC2=CC=CN=C2)SC=1C(=O)C3=CC=CC=C3F	314.345	3.234000000000001	80.9	6	2	4
O=C(CC1=CC=CC=C1)NC=2C=C(C3CC3)[NH1]N=2	241.29399999999995	2.4683	57.78	2	2	4
O=C(CC1=CC=C(OC(F)(F)F)C=C1)NC=2C=C(C3CC3)[NH1]N=2	325.29	3.3669	67.00999999999999	3	2	5
CN(C)C(=O)C1=CC=CC(C2=CN=C(N)C(C3=NC4=CC=CC=C4[NH1]3)=C2)=C1	357.417	3.5759000000000016	87.9	4	2	3
CN(C)C(=O)C1=CC=CC(C2=CN=C(N)C(C3=NC4=CC=CC(N5CCNCC5)=C4[NH1]3)=C2)=C1	441.53900000000016	2.985500000000001	103.17	6	3	4
NCCCNC1=CC(C2=CC=C[NH1]2)=C3C4=C(C=CC(F)=C14)NC3=O	324.35900000000004	3.3004000000000007	82.94	3	4	5
COC1=CC=C(C2=NC3=C(NCCCNC(=O)C4CC(O)C4)C(Br)=CN=C3[NH1]2)C=C1	474.3590000000001	3.0851000000000006	112.16	6	4	8
COC1=CC=C(C2=NC3=C(NCCCNC(=O)C4=CC=CC=C4)C(Br)=CN=C3[NH1]2)C=C1	480.366	4.628000000000003	91.93	5	3	8
COC1=NC=C(C=2OC=NC=2C(=O)NCC3=CC=NC=C3)C=C1Cl	344.75800000000004	2.723600000000001	90.14	6	1	5
COC1=CC=C(C=2OC=NC=2C(=O)NCC3=CC=NC(Cl)=C3)C=C1Cl	378.215	3.982000000000002	77.25	5	1	5
CN1CCN(CC2=CC=C(NC(=O)C3=N[NH1]C=C3NC4=NC=NC=5SC=CC4=5)C=C2)CC1	448.55600000000015	3.157700000000001	102.07	8	3	6
CC1=NC(NC2=C[NH1]N=C2C(=O)NC3=CC=C(CN4CCOCC4)C=C3)=C5C=C(C(C)C)SC5=N1	491.6210000000003	4.674320000000004	108.06	8	3	7
COCCOC(=O)N=S(C)(=O)CC1=CC(F)=CC(NC2=NC=C(F)C(C3=CC=C(F)C=C3OC)=N2)=C1	524.5210000000002	4.693900000000004	112.0	8	1	9
CC1=CC=C(N(CC#N)C2=CC(NC3=CC=C(OCC(O)CN(C)C)C=C3)=NC=N2)C(Br)=C1	511.42400000000015	4.254100000000003	97.54	8	2	10
CNC(=O)C1=CC=C(NC2=NC=CC(C3=CN=C(C)N3C(C)C)=N2)C=C1	350.42600000000004	3.332620000000002	84.73	6	2	5
CC1=NC=C(C2=CC=NC(NC3=CC=C(C(=O)NCCO)C=C3)=N2)N1C(C)C	380.4520000000001	2.69512	104.96	7	3	7
CCN1C(C2=CC=NC(NC3=CC=C(C(=O)NC)C=C3)=N2)=CN=C1C	336.39900000000006	2.7716200000000013	84.73	6	2	5
CNC(=O)C1=CC=C(NC2=NC=CC(C3=CN=C(C)N3C4CCCC4)=N2)C=C1	376.46400000000017	3.8668200000000033	84.73	6	2	5
CC1=CC(NC2=NC=C(F)C(C3=CN=C(C)N3C(C)C)=N2)=CC=C1C(=O)N(C)C	396.47000000000014	4.122340000000003	75.94	6	1	5
CC(C)OC1=CC=CC2=C1C(=NNC3=CC=C(S(N)(=O)=O)C=C3)C(=O)N2	374.4220000000001	1.8895	122.88	6	3	5
CC1=CC=C2C(=C1)C(=NNC3=CC=C(S(N)(=O)=O)C=C3)C(=O)N2	330.3690000000001	1.4107199999999998	113.64999999999998	5	3	3
O=C(NC1=N[NH1]C2=NC(C3=CC=C(O)C(Br)=C3)=CC=C12)C4CC4	373.21000000000015	3.4415000000000004	90.9	4	3	3
CN(C1=CC=CC=N1)S(=O)(=O)C2=CC=C(NC=C3C(=O)NC4=CC=C5N=CSC5=C43)C=C2	463.54400000000015	3.9215000000000018	104.29	7	2	5
CC(NC1=CC=C(S(N)(=O)=O)C=C1)=C2C(=O)NC3=CC=C(C4=CN=CO4)C=C32	396.4280000000001	2.784200000000001	127.32	6	3	4
CC1=CC=C2C(=C1Cl)C(=NNC3=CC=C(S(N)(=O)=O)C=C3)C(=O)N2	364.81400000000014	2.0641199999999995	113.64999999999998	5	3	3
CN1N=C(C(=O)NC2CCCC2)C3=C1C4=NC(NC5=CC=CC=C5)=NC=C4CC3	388.47500000000014	3.391700000000002	84.73	6	2	4
CC1=NC(NC2=C[NH1]N=C2C(=O)NC3=CC=C(CN4CCN(C)CC4)C=C3)=C5C=C(C(C)C)SC5=N1	504.6640000000003	4.589520000000004	102.07	8	3	7
CCC=NC=1C(C#N)=C2N(C=1C(=O)NC3=CC=CC=C3)CCC2	306.36900000000014	3.670580000000002	70.17999999999999	4	1	4
O=C1NC2=CC=CC(C3CCNCC3)=C2C1=CC=4[NH1]C=C5C=4CCOC5=O	363.41700000000014	2.6873000000000014	83.22	4	3	2
NC1=NC=CC(C2=CC(N3CCS(=O)(=O)CC3)=CC=C2O)=N1	320.374	0.6661999999999997	109.41	7	2	2
CNC(=O)NC1=CC=C(C2=CC(C3=CC=NC(NC4=CC=CC(S(N)(=O)=O)=C4)=N3)=CC=N2)C=C1	475.53400000000016	3.347900000000001	151.98999999999995	7	4	6
CCS(=N)(=O)CC1=CC(F)=CC(NC2=NC=C(F)C(C3=CC=C(F)C=C3OC)=N2)=C1	436.4590000000002	4.879770000000003	87.96000000000001	6	2	7
COC1=CC(F)=CC=C1C2=NC(NC3=CC(F)=CC(CS(=N)(=O)C4CC4)=C3)=NC=C2F	448.4700000000002	5.022270000000003	87.96	6	2	7
COCCN(C)S(=O)(=O)C1=CC=C(NC2=NC=CC(C3=CN=C(C)N3C4CC4)=N2)C=C1	442.5450000000002	2.993920000000001	102.24	8	1	9
NC=1N=C2C=CC(C(=O)C3=C(F)C=CC=C3F)=CN2C=1C(=S)C4=C(F)C=CC=C4F	429.3980000000001	4.470200000000002	60.39	5	1	4
COC1=CC=CC(OC)=C1C(=S)C2=C(N)N=C3C=CC(C(=O)C4=C(F)C=CC=C4F)=CN23	453.47000000000014	4.209200000000003	78.85	7	1	6
NC(=O)C1=CC=C(CC(=O)NC=2C=C(C3CC3)[NH1]N=2)C=C1	284.319	1.5671999999999997	100.87	3	3	5
CC1=CC(N2CCCS2(=O)=O)=C3OC(C4=CC=C(O)C(Cl)=C4)=C(O)C(=O)C3=C1	421.8580000000002	3.3729200000000024	108.05	6	2	2
O=C1NC2=CC=C(F)C=C2C1=CC=3[NH1]C=C4C=3CCNC4=O	297.289	1.9324	73.99000000000001	2	3	1
FC1=CC=C(NC2=CC(NC3CCCNC3)=NC4=CC=NN24)C=C1Cl	360.824	3.4293000000000013	66.28	6	3	4
CC(=O)NC1=C[NH1]N=C1C2=NC3=CC=CC=C3[NH1]2	241.254	1.9113999999999995	86.46000000000001	3	3	2
COCCNS(=O)(=O)C1=CC=C(NC2=NC=CC(C3=CN=C4C=CC(SC5=CC=CC=C5)=CN34)=N2)C=C1	532.6510000000002	4.610800000000002	110.51	9	2	10
CCC1SCC(=O)N1C=2C(C#N)=C3N(C=2C(=O)NC4=CC=CC=C4)CCC3	380.4730000000001	3.3741800000000026	78.13	5	1	4
CC(C)(C)NC1=NC(C(F)(F)F)=NC2=CC=C(C3=CC=CN=C3)C=C12	346.356	4.921000000000004	50.7	4	1	2
C1=CC=C2C(=C1)CC=3C2=N[NH1]C=3C4=CC=NC=C4	233.274	3.0429000000000004	41.57	2	1	1
CNC(=O)NC1=CC=C(C2=CC(C3=CC=NC(NC4=CC=C(C)C(S(=O)(=O)NC)=C4)=N3)=CC=N2)C=C1	503.5880000000002	3.9170200000000026	138.0	7	4	7
COC1=CC(NC=2N=CC3=C(C)N=C(C4=CC=CC=C4)N3N=2)=CC(OC)=C1OC	391.43100000000015	3.8691200000000014	82.80000000000001	8	1	6
CCOC(=O)N=S(C)(=O)CC1=CC(F)=CC(NC2=NC=C(F)C(C3=CC=C(F)C=C3OC)=N2)=C1	494.4950000000002	5.067400000000005	102.77	7	1	7
O=C(NC1=CC=CN=C1)NC2=C[NH1]N=C2C3=NC4=CC(CN5CCOCC5)=CC=C4[NH1]3	418.4610000000003	2.8242000000000003	123.85	6	4	5
O=C(NC1=NNC2=CC=CC21)C3CC3	189.218	0.4991999999999998	53.49	3	2	1
O=C1NC2C=CC=CC2C1=CNC3=CC=C(S(=O)(=O)NC4=NC=CS4)C=C3	400.48500000000007	2.4803000000000006	100.19	6	3	5
COC1=CC=CC(F)=C1C(=O)NC2=C[NH1]N=C2C(=O)NC3CCNCC3	361.3770000000002	1.2915	108.14	5	4	5
O=C(NC1=CC=CC=C1)C2=N[NH1]C3=CC=CC=C23	237.262	2.815200000000001	57.78	2	2	2
NC=1N=C2C=CC(C(=O)C3=C(Cl)C=CC=C3Cl)=CN2C=1C(=O)C4=C(F)C=C(O)C=C4F	462.23900000000015	4.669100000000002	97.69	6	2	4
NS(=O)(=O)C1=CC=C(NN=C2C(=O)NC3=CC=C(C(=O)NCCC4=C[NH1]C=N4)C=C32)C=C1	453.4840000000002	0.7979000000000005	171.43	7	5	7
O=C1NC2=CC=C3N=CSC3=C2C1=CNC4=CC=C(CS(=O)(=O)NCCO)C=C4	430.5110000000002	2.1131	120.42	7	4	7
CC(C)(CO)CNC(=O)C1=CC=C2C(=C1)C(=NNC3=CC=C(S(N)(=O)=O)C=C3)C(=O)N2	445.5010000000002	0.8506	162.98	7	5	7
CSC1=NC=C2C(=N1)CCC3=CN=C(NC4=CC=C(C(=O)N(C)CCN(C)C)C=C4)N=C32	449.5840000000003	3.1313000000000013	87.14	8	1	7
